Gene.symbol	Gene.ID	adj.P.Val	logFC
ENTPD8	377841	0.0849725972198019	-0.137823811244593
		0.0849835439996173	0.319056671091007
ARSH	347527	0.0849850450083134	-0.134960997656894
		0.0850272768895475	0.171670159529414
		0.0850517178927698	0.176284681836226
		0.0850719206549182	0.23310338035723
DHH	50846	0.0850875121994595	-0.12027406926122
KRTAP2-3///KRTAP2-2///KRTAP2-4///KRTAP2-1	730755///728279///85294///81872	0.0850967493328309	-0.165532452150368
		0.0851649197492575	0.288064945440907
		0.0851678890374976	0.0699518557918819
NELFA	7469	0.0851725245500642	0.119615124664403
ARL14	80117	0.0851960988307021	-0.0941933290287831
ISCA2	122961	0.0851960988307021	-0.142159059793133
RHOXF1	158800	0.085249358823276	-0.127267860063117
ST8SIA5	29906	0.0852729203166943	0.205462153581441
SESTD1	91404	0.0852760113073011	0.446231848231538
LCE3A	353142	0.0852766782623222	-0.147448180829608
		0.0853513558797142	-0.222971357709101
LOC439951	439951	0.0854141544292384	-0.154832284553191
FGF4	2249	0.0854150808225029	-0.160769142360808
		0.0854257047745969	-0.137308447837118
NIPAL3	57185	0.0854797341092123	-0.359683187994995
		0.0855220429009512	-0.241181896435008
TMEM130	222865	0.0855870023536469	-0.118167416692652
PKD1P6-NPIPP1///NPIPA8///NPIPA7///NPIPA5///NPIPB5///NPIPA2///NPIPA3///NPIPB4///PKD1P1///PDXDC2P///PKD1P2///NPIPB3///NPIPA1///PKD1///NPIPB5///NPIPB4///NPIPB3	105369154///101059953///101059938///100288332///100132247///642799///642778///440345///339044///283970///283955///23117///9284///5310///100132247///440345///23117	0.0855902510083614	0.236436914329158
ZNF473	25888	0.0856673827369501	0.26145473640372
ADAMTS4	9507	0.0856945878255418	-0.120149354595924
TOP3A	7156	0.0856970583357318	0.211219465181836
REXO1L1P	254958	0.085717224711627	-0.174828025729127
PPIE	10450	0.0857264308558004	0.257808345927052
RNASE4///ANG	6038///283	0.0857602266041891	-0.260427872367423
		0.0857868470623746	-0.26555586353388
		0.0858361062415006	0.231925588453245
		0.0858429680371204	-0.168306696142677
		0.0858489824237118	0.640241356026284
BTN2A3P	54718	0.0858748165965628	0.191014147291614
		0.0859071872826066	-0.212635753694971
		0.0859078489689742	0.343961178468982
		0.0859275285103465	0.117485080210084
		0.0859496016237234	-0.224868951271946
		0.0859705116056406	0.159593732088322
		0.085995190606158	-0.147064515822814
KCNB1	3745	0.0860073330201011	0.123051385625247
C3orf33	285315	0.0860212901110684	0.244179496276952
		0.0860688291875408	0.19839670020472
		0.0861323511863093	0.185010283783661
USP17L15///USP17L20///USP17L3///USP17L4///USP17L8///USP17L9P///USP17L6P///USP17L2	100288520///100287441///645836///645402///392188///391627///391622///377630	0.0861792016615879	0.328254327889147
		0.0862248055736424	-0.119414111244949
		0.0862252253380209	-0.237983233989989
CHST6	4166	0.0862357361189711	0.321145551605759
CIB2	10518	0.0862398491999804	0.277500521340964
LGALS17A	400696	0.0863361061302749	-0.136641090405687
C22orf15	150248	0.0863361061302749	-0.1372512622344
		0.0863631237636822	0.213509113109241
POM121C///POMZP3///POM121	100101267///22932///9883	0.0863871857766028	-0.269917291256926
DBIL5P2	100169989	0.0863871857766028	0.124645371136244
ABI3BP	25890	0.0864328000046108	-0.12257844698033
SPATA31C2///SPATA31C1	645961///441452	0.0864544352815159	-0.130817965036473
		0.0864570792995844	0.210391249697119
COLGALT2	23127	0.0864949787876363	0.312215029382265
		0.0865045500025366	-0.235402479587521
		0.0865146735391286	0.215064191532097
		0.0865603185079911	-0.155405731738958
SLC1A1	6505	0.0865781074775446	-0.130652461234224
C8orf22	492307	0.0866076595011147	0.150204376597354
		0.0866094153658693	0.276102986628823
MRPS33	51650	0.0866680776274698	0.336169405169677
		0.0866793608218499	-0.253783176232786
IP6K3	117283	0.0867433818819034	-0.131529911138926
FAM219B	57184	0.0868142983517915	-0.19427825424638
		0.0868820689982791	0.0977293914056845
FLJ45950	399975	0.0868940398931733	0.377513256457715
		0.0869821522265057	-0.0967972847539786
		0.0869837631569714	-0.185755439615596
FAM32A	26017	0.0869856452712873	-0.196555704436795
CLNK	116449	0.0869936526196426	-0.274500410480243
		0.0869936526196426	0.280212160513498
		0.0869936526196426	-0.191357455940457
		0.0869936526196426	0.225355335463432
SMAGP	57228	0.0870882671145255	-0.34888757045181
C10orf99	387695	0.087183038224854	-0.130356813492222
		0.0872422415549466	0.230295584706951
RPS15	6209	0.0872422415549466	0.293493822640446
SLC44A3	126969	0.0872430372750111	0.250195572043092
IFI27	3429	0.0872430372750111	0.253761823573932
HTR3E	285242	0.0872430372750111	-0.121181290769891
		0.0873034883490751	-0.0818605336787068
ATP12A	479	0.0874062943645709	-0.110551943023778
CIART	148523	0.08748101419898	0.212294508152693
		0.0874838851590563	-0.125962859375291
SPACA3	124912	0.0874838851590563	-0.125464967902561
TOB2	10766	0.0874838851590563	-0.184180197026999
PUDP	8226	0.0874838851590563	-0.232063186922403
HNRNPUL1	11100	0.087677147464612	0.220043588546217
		0.0877021081722774	-0.119504334435188
		0.0877021081722774	-0.177068127751116
MEGF11	84465	0.0877032563033811	0.205322144238871
HTN3	3347	0.0877835436350459	0.136789012705168
		0.0878182443104336	-0.147055047972112
PRR5-ARHGAP8///PRR5///ARHGAP8	553158///55615///23779	0.0878992693673733	-0.208951857692647
		0.0879812692837465	-0.105283583493652
		0.0879921045307852	0.0773616074507419
SKOR1	390598	0.0880105823142649	-0.133595225558735
		0.0880797023076836	-0.176806658449313
PRDM12	59335	0.0881268280320237	-0.130389568119432
ZNF816	125893	0.0881268280320237	0.241681592565527
TMEM100	55273	0.0881268280320237	0.128081515615232
		0.0881328947511811	0.0888594207629176
LOC100128816	100128816	0.0881487497094929	-0.265113877892546
FAM221A	340277	0.0882544195357472	0.38162839244359
		0.0882860369241437	-0.380749965783123
CLDN2	9075	0.0882888505619646	-0.109287952585016
KCTD19	146212	0.0883351652113975	0.178162782677278
		0.0883430672435384	-0.191486434288575
P3H2	55214	0.0883979312866005	-0.129013229686932
DBX2	440097	0.0884235191272518	0.132418037290898
CRYGC	1420	0.0884235191272518	-0.147070073773645
ZNF446	55663	0.0884878402908981	-0.127079727639724
FOLR1	2348	0.0884878402908981	-0.146239291816914
		0.08848985789693	-0.149972617899518
KRT4	3851	0.0885495026842752	-0.110104833413017
APOBEC3F	200316	0.0886320969575062	-0.420181735121581
		0.088649088748411	-0.151614433269445
CTNND2	1501	0.0888132300254271	-0.15349330040676
		0.0888873454663706	0.133272011131773
NFE2	4778	0.0888930774367107	-0.58690680063812
FZD3	7976	0.0888976368769413	-0.452070224518505
		0.0889443380395269	-0.220617706845521
		0.0890002071970428	0.173444746121582
		0.0891431995447362	0.221238123261219
HFM1	164045	0.0891450326747501	0.194828741941535
PSMB6	5694	0.0891630831792897	0.235930337532631
		0.0892456703441145	-0.160891618255317
CCNG2	901	0.0893169917289487	-0.319891359034866
ABCC1	4363	0.0893482434478618	0.265673682909529
LINC01503	100506119	0.089443465358129	-0.128954371794922
		0.0894771586394324	-0.36350991275094
UNC50	25972	0.0894773975254964	-0.189860468047917
SRGAP2	23380	0.0894988283862426	0.321573970557127
TRHDE	29953	0.0895221264115514	0.219014758487753
APLP2	334	0.0895221264115514	-0.448828406322727
ZNF200	7752	0.0895468712037391	-0.259450404554088
		0.0895517672812399	-0.153281962103881
OR2W1	26692	0.0895848417017636	-0.101887144064188
SNTG2	54221	0.0895848417017636	0.280376042766493
ZNF645	158506	0.0896159790677839	0.0960031297107111
LOC650293///OR7E125P///OR7E5P///OR7E91P///OR7E2P	650293///389616///219445///79315///8587	0.0896205565142439	0.157914644101555
MOGAT3	346606	0.089680479323629	0.137513621535849
ALB	213	0.0897279575607851	0.0830223781237267
GPR19	2842	0.0897351206042506	-0.33679394325961
UCN3	114131	0.0898169900820119	-0.176503062489365
INO80B-WBP1///WBP1	100532735///23559	0.0898276493424973	0.164913442034514
		0.0898551369141067	-0.139724886693903
		0.0899023499407041	-0.23069367811711
PDZK1P1///PDZK1	100034743///5174	0.0899378685402377	0.142278448795101
		0.0899379672515245	-0.148992970676917
NLRP8	126205	0.0900547824429347	-0.0932196335075997
SCN7A	6332	0.0900823618454195	0.346260921038977
		0.0901373161247748	0.399009404229751
		0.0901840138145734	0.0564904306640441
		0.0901840138145734	-0.10517700505668
		0.0901840138145734	0.262813146217593
FAM101B	359845	0.0902140316625603	-0.529554210172536
RIOK3	8780	0.0902407224303147	-0.217036278343102
AK4	205	0.0903694374345442	0.174317199150188
KRTAP3-3	85293	0.090399211786215	-0.0832224776411596
		0.0904250015050012	0.142547412324693
APLN	8862	0.090470103304484	0.127006920263722
		0.0905736958620594	-0.0827812520409439
TCTN2	79867	0.0905736958620594	0.280314614284462
CYP4B1	1580	0.0906017745205803	-0.120300047073485
		0.0907057837125254	-0.118583956640264
		0.0907771309618496	-0.165637036470944
		0.090952029840179	0.112339263751296
DHRS4-AS1	55449	0.0909553496320605	-0.104866548186124
ERAS	3266	0.0910057701330325	-0.136873060988917
SNORD36A///SNORD36C///RPL7A	26815///26813///6130	0.0911003336834645	-0.32065362131504
COL10A1	1300	0.0911484753759088	-0.141686033542108
AKAP14	158798	0.0911850916788986	-0.0734963424616493
LOC645769	645769	0.0912825300234644	-0.129739441642589
ALDH8A1	64577	0.0913443421513032	-0.164164446912388
		0.0913569400644718	0.176465743693723
CGN	57530	0.0914095905000833	0.142408859694797
TFF1	7031	0.091476038603762	-0.143162135396744
ZPBP	11055	0.0914999503676149	-0.183099579379225
		0.0915294060336263	-0.158071039662254
C10orf107	219621	0.0915389552212408	0.109078040915786
TCHH	7062	0.0915627659940428	0.130557527573218
		0.0915734354644378	-0.0858665587913467
RPS9	6203	0.0917130686303624	0.164743672809948
FZD1	8321	0.0917169805831514	0.207896801616307
		0.0917790239848563	-0.182998317437512
		0.0918029300702235	0.263768734901661
		0.0918088823621157	0.157923382675312
		0.0918174880612748	-0.136984202943319
		0.0918645455119294	0.435365874565708
TMEM38A	79041	0.0918645455119294	-0.225275292114965
TMIGD1	388364	0.0918663336082397	-0.101431642591272
		0.091898499358849	-0.0958597201371343
LOXHD1	125336	0.0919019850821154	-0.314499731076703
SPR	6697	0.0919996378600762	0.289164182894154
		0.0920896104406269	-0.142549747473446
TSPYL4	23270	0.0920957516037952	-0.178584728506882
VAPA	9218	0.0920963413317859	-0.193570348809227
CPLX2	10814	0.0922712397379792	-0.111940469355623
TRIM60	166655	0.0923705810975844	0.154518862320937
AP4B1	10717	0.0925224459315958	0.178731486060429
PCNX3	399909	0.0925587090752611	-0.168474364027178
		0.0925605569910288	-0.198003313608798
PIGO	84720	0.0925896760111005	0.145192721570178
		0.0926017109621444	0.275752771131412
ZDHHC8P1	150244	0.0926422567736007	-0.133646587613984
		0.0926422567736007	0.380847841931883
XYLT1	64131	0.0926621158711418	-0.357592705984444
		0.0927153449280891	-0.351461718181838
		0.0927394130162409	0.118624146177186
		0.0927548226304126	-0.2463586642791
RPL13P5	283345	0.0927690572716667	0.190746377573215
EVA1A	84141	0.0927704333045507	0.157440339068123
ZMYND12	84217	0.0927793023352973	0.172628038134992
		0.0929759624001387	-0.144755177936535
RFPL2	10739	0.0929922930726611	0.139818037095655
HBD	3045	0.0929960690198948	0.622785334217771
MAP4K5	11183	0.092998696542402	0.277900645986589
LGI1	9211	0.0930077460350002	0.0828539197477203
		0.0931034060473291	0.0578095813994275
RPS3A	6189	0.0931100048392845	-0.23309404193456
		0.0931777689661093	-0.239418329623279
PIGH	5283	0.0931783933722871	-0.28730185643626
		0.0932044543192236	-0.327008940929018
		0.0932249315593169	-0.192626077121581
LINC00339	29092	0.0932320433441822	0.258881420348293
		0.0932320433441822	-0.163933534933667
		0.0933294065408108	-0.32106526337976
		0.0933434627593594	0.350545266448772
ELOVL4	6785	0.0933550503967951	0.636452885342394
GPC3	2719	0.0933921373623539	0.344123431466117
		0.0934060807060055	0.274118845064009
		0.0934123751682	-0.301134656796711
FBXO21	23014	0.093428205518184	0.297910859690329
EIF5A2	56648	0.0935488871241297	-0.363995420736815
		0.0935770313303461	-0.119568892394242
KCNRG///TRIM13	283518///10206	0.0936024760222737	0.224593256027355
PCSK1N	27344	0.0936237164308455	-0.155311470817986
ITGB1	3688	0.0936237164308455	-0.285191874685149
CNOT2	4848	0.0936237164308455	-0.23475250926265
MFSD13A	79847	0.0936237164308455	-0.172384624739677
		0.0936237164308455	-0.390739226003578
		0.0936237164308455	0.0844015488405145
LY6G6C	80740	0.0936242142718825	-0.166657199072771
		0.0937562702188682	-0.279877580732342
ATP1B1	481	0.0937986445751764	0.519091292528874
LHFPL3	375612	0.0938824311155311	-0.164581056659752
		0.0938984171893487	0.0716276499479704
BCLAF1	9774	0.0940239406517605	-0.209982726019311
		0.0940453927243398	-0.1246471271366
COX6A1	1337	0.0941629247520033	0.167592029702488
TMCO2	127391	0.094220124877696	-0.102083276737887
LOC100133131	100133131	0.0942346340154574	-0.153384023860002
PRY2///PRY	442862///9081	0.0942346340154574	-0.295550932521905
CLP1	10978	0.0942866769267564	-0.175262755526548
LRRIQ3	127255	0.0943554215232793	-0.135472509946898
		0.0944248193727823	-0.287010380633296
		0.0944577583938423	-0.0746777730722328
TMEM176B	28959	0.0944577583938423	-0.304387366511712
GPX1	2876	0.0944649105067407	0.364746730881279
		0.0944817399521695	-0.389962644581086
GOLPH3L	55204	0.0945183508688668	0.247318657030398
		0.0945199385322134	-0.169081908275882
SFTA2	389376	0.0946188906827176	-0.234212677571429
GOLGA6L6///GOLGA6L22///GOLGA6L1	727832///440243///283767	0.0946431520483166	-0.15083718220597
OLFML3	56944	0.0947088443094649	0.169363091924374
CACNA2D1	781	0.0948189750435024	0.149227357302163
		0.0948401581692336	0.196664952623637
L3MBTL4	91133	0.0948401581692336	-0.420816432603789
SIX1	6495	0.0948690698922384	0.155876675016271
UACA	55075	0.094881437316749	0.331273128103165
CLEC2A	387836	0.0949800374856501	0.452042951712496
PMM1	5372	0.0949816867420291	-0.271941943115863
		0.0949816867420291	0.328944279498302
		0.0949827683585109	-0.196082969279456
FMN1	342184	0.0950144828353554	-0.226215785470054
DEFB132	400830	0.0950550363518501	-0.146649944381012
		0.0950560065650726	0.324274989741464
		0.0950602562449582	-0.0843909596311483
		0.0952247643170751	0.19309850247524
ZNF474	133923	0.0952435852531222	0.14184033905775
AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	729092///642517///414224///414189///119385///119016	0.0952567921540019	-0.236656236898084
		0.0953723868875724	0.11662520383551
FRRS1	391059	0.0954279500711384	0.515386428531198
SMYD5	10322	0.0954279500711384	0.202560111842482
TMEM56-RWDD3///TMEM56	100527978///148534	0.095440001384012	-0.448755544044339
		0.0954408627072676	-0.180867632974971
TOB2P1	222699	0.0954794000094307	-0.160706710041841
MIR93	407050	0.0955132637676538	0.179996754803145
GHRH	2691	0.0955215776196466	-0.120823615441445
SCGN	10590	0.0955378069573898	0.098649157238333
LMO4	8543	0.0955731063259529	0.321680736607545
		0.0955765082893843	0.150811412788487
C1orf228	339541	0.0955765082893843	0.403033033256751
NOP10	55505	0.0955852977204485	-0.230704350116397
ERICH3	127254	0.0956074992179013	-0.0991631834977627
		0.0956634441690573	-0.288806641708744
UPK1B	7348	0.0956634441690573	0.0931926537605952
PTGDR2	11251	0.0956634441690573	-0.214417125839981
HNMT	3176	0.0956930974823717	-0.353336383776863
		0.0958030032967235	-0.136196869891828
		0.0959083306233905	-0.165064190721969
SCRT1	83482	0.0959083306233905	0.108798727842661
		0.0959305811862051	0.241218718552478
TVP23A	780776	0.0959305811862051	-0.162124541546577
NOL12	79159	0.0960499778155509	-0.134024266752186
GPR139	124274	0.0960999637306094	-0.16459974596424
KRT72	140807	0.0961947766278566	-0.330980008177185
DEFB129	140881	0.0962493002042318	-0.132136300510996
		0.0962567828751802	-0.307388899004116
BPIFA1	51297	0.0962620301566162	-0.130602256293402
		0.0963104856156912	-0.328829465232615
		0.0963178581061896	0.270878663413016
		0.0963277290051576	-0.212813487328985
RARRES2	5919	0.0963474079405158	-0.139278907624355
		0.0964022545262701	-0.213046568710352
		0.0964901825018899	0.320385608192385
THADA	63892	0.096492634504682	0.168817627916149
		0.0965550973141481	-0.244719357396389
ZDHHC17	23390	0.0965648279664829	-0.182470812217234
OR6B1	135946	0.096574553655172	-0.126158947629539
MFSD4B	91749	0.096584257750882	0.213243433783306
		0.0965916075342421	0.183491438435365
SS18L1	26039	0.0965928736150504	0.135772857203469
MYCBPAP	84073	0.0966272195646696	0.155585256763095
ERC2-IT1	711	0.0966496790204253	-0.101704621156445
		0.0966648635894012	-0.19788238307295
NUAK1	9891	0.0966728232928497	-0.146502588020742
		0.0966894830897812	-0.143731015117648
FOXS1	2307	0.0967137044504374	-0.128931766156265
GRINA	2907	0.0968423179325493	-0.213365747669588
		0.0968697673557869	0.247662814072413
OGFOD2	79676	0.0969515852489348	-0.127995083406225
MESP2	145873	0.0970119046193864	-0.117373884586626
PTGER1	5731	0.0970291334709392	-0.137568584382088
		0.0970465241669888	0.113828603747718
		0.0970585878381255	-0.130358071142679
		0.0971198031679064	-0.205451546851423
		0.0971256198256697	-0.129421659900411
VPS52	6293	0.097169542159927	0.156940102296264
LYPD6	130574	0.0972062893882255	-0.115093164215626
USP7	7874	0.0972270838665718	0.157546391365278
